tijdstip,conditie,brein,breinZaad,wereldZaad,pogingen,neuronenStart,neuronenEind,dichtheid,sens,work,refl,mem,neut,lr,lam,decay,wmax,stepMax,memLeak,prop,noise0,lrAnneal,traceOud,structOn,structEvery,pruneT,sprout,growOn,retypeOn,inputOnlySens,obstakels,maxSteps,worldEvery,toetsModus,succesPct,succes20,toetsPct,gemStappenBijSucces,botsingenPerPoging,rekentijdMs,verbindingen,actieveVerbindingen,gemAbsW,kortstePad,reflexbogen,lussen,meedoendeNeuronen,losgeraakt,gesnoeid,bijgegroeid,nieuweNeuronen,typeVeranderingen,toetsStreng,benchWerelden,benchHerhalingen,benchBeleid,benchBeleidCI,benchStreng,benchStrengCI,benchStappen,gradExact,terugkoppeling,kbLeerStap,kbInfStap,pogingenTot80,stappenTot80,kbTot80,perturbGain,criticus,criticusLr,criticusGamma,perturbFrac,beleidsvorm,goalHide,goalBlink,memHorizon,memCos,memCosBlind
2026-09-10T18:37:16.504Z,s8-geen-hertypering,brein-01,1014,1,500,60,116,35,12,32,8,8,56,0.008,0.6,0.0001,2,0.1,0.15,1,0.3,1,0,1,10,0.03,6,1,0,0,7,320,4,beleid,0.586,0.7,0.75,161.83959,64.316,7189,3041,1538,0.107616,2,6,9,112,4,889,300,56,0,0.5,500,3,0.656,0.035133,0.502,0.04387,177.139228,0,0,10464.331395,2944.601284,64,14828,155165106,1,0,,,1,bernoulli,,,,,
2026-09-10T18:37:27.754Z,s8-geen-hertypering,brein-01,1015,1,500,60,110,35,4,47,3,6,50,0.008,0.6,0.0001,2,0.1,0.15,1,0.3,1,0,1,10,0.03,6,1,0,0,7,320,4,beleid,0.572,0.85,0.65,182.020979,51.948,7008,2957,1379,0.107177,2,2,7,105,5,848,300,50,0,0.4,500,3,0.631333,0.037119,0.388,0.042756,183.928194,0,0,10302.973419,2876.904634,72,17837,183774137,1,0,,,1,bernoulli,,,,,
2026-09-10T18:37:39.667Z,s8-strenge-invoer,brein-01,1000,1,500,60,116,35,12,89,3,10,2,0.008,0.6,0.0001,2,0.1,0.15,1,0.3,1,0,1,10,0.03,6,1,1,1,7,320,4,beleid,0.548,0.65,0.55,171.675182,43.024,7697,3085,1385,0.111826,2,2,11,108,8,811,300,56,59,0.5,500,3,0.615333,0.037022,0.522,0.043828,171.80065,0,0,10697.709833,2996.989985,58,14940,159823785,1,0,,,1,bernoulli,,,,,
2026-09-10T18:37:51.980Z,s8-strenge-invoer,brein-01,1001,1,500,60,108,35,10,82,4,10,2,0.008,0.6,0.0001,2,0.1,0.15,1,0.3,1,0,1,10,0.03,6,1,1,1,7,320,4,beleid,0.514,0.75,0.65,182.836576,43.164,7701,2981,1052,0.109194,2,3,11,76,32,817,300,48,52,0.7,500,3,0.513333,0.037823,0.41,0.043154,199.646753,0,0,10560.358191,2911.328577,76,18461,194954773,1,0,,,1,bernoulli,,,,,
2026-09-10T18:38:05.605Z,s8-strenge-invoer,brein-01,1002,1,500,60,110,35,8,85,5,10,2,0.008,0.6,0.0001,2,0.1,0.15,1,0.3,1,0,1,10,0.03,6,1,1,1,7,320,4,beleid,0.36,0.6,0.3,194.338889,48.424,8408,2974,1534,0.110049,2,4,11,105,5,825,300,50,52,0.6,500,3,0.291333,0.034681,0.526,0.043811,224.304348,0,0,10500.273546,2902.04808,455,125340,1316104286,1,0,,,1,bernoulli,,,,,
2026-09-10T18:38:18.281Z,s8-strenge-invoer,brein-01,1003,1,500,60,106,35,5,79,10,10,2,0.008,0.6,0.0001,2,0.1,0.15,1,0.3,1,0,1,10,0.03,6,1,1,1,7,320,4,beleid,0.368,0.8,0.5,191.521739,52.304,7990,2806,1524,0.108564,2,8,11,102,4,855,294,46,50,0.5,500,3,0.319333,0.036673,0.398,0.042948,200.77453,0,0,9918.841214,2737.277762,208,55167,547192713,1,0,,,1,bernoulli,,,,,
2026-09-10T18:38:29.908Z,s8-strenge-invoer,brein-01,1004,1,500,60,116,35,9,93,2,10,2,0.008,0.6,0.0001,2,0.1,0.15,1,0.3,1,0,1,10,0.03,6,1,1,1,7,320,4,beleid,0.59,0.95,0.85,175.067797,63.954,7562,3074,1531,0.113488,2,1,11,110,6,821,300,56,56,0.75,500,3,0.666,0.036506,0.598,0.04302,164.748749,0,0,10744.178413,2994.219872,71,17952,192879491,1,0,,,1,bernoulli,,,,,
2026-09-10T18:38:41.602Z,s8-strenge-invoer,brein-01,1005,1,500,60,118,35,12,84,10,10,2,0.008,0.6,0.0001,2,0.1,0.15,1,0.3,1,0,1,10,0.03,6,1,1,1,7,320,4,beleid,0.52,0.7,0.7,189.253846,53.384,7405,2857,1389,0.10955,2,10,11,115,3,847,294,58,58,0.8,500,3,0.536667,0.036739,0.51,0.043862,196.416149,0,0,9776.303954,2770.260748,70,17510,171183082,1,0,,,1,bernoulli,,,,,
2026-09-10T18:38:55.632Z,s8-strenge-invoer,brein-01,1006,1,500,60,114,35,6,94,2,10,2,0.008,0.6,0.0001,2,0.1,0.15,1,0.3,1,0,1,10,0.03,6,1,1,1,7,320,4,beleid,0.354,0.4,0.35,181.751412,76.92,8611,3041,1563,0.110697,2,2,11,112,2,837,300,54,53,0.4,500,3,0.222667,0.033112,0.178,0.033562,198.272455,0,0,10691.674389,2967.490562,,,,1,0,,,1,bernoulli,,,,,
2026-09-10T18:39:08.655Z,s8-strenge-invoer,brein-01,1007,1,500,60,106,35,11,80,3,10,2,0.008,0.6,0.0001,2,0.1,0.15,1,0.3,1,0,1,10,0.03,6,1,1,1,7,320,4,beleid,0.432,0.55,0.45,180.064815,62.184,8112,2940,1488,0.111664,2,3,11,102,4,785,300,46,49,0.6,500,3,0.422667,0.039198,0.536,0.043757,184.247634,0,0,10504.516929,2873.93934,59,14704,154458417,1,0,,,1,bernoulli,,,,,
2026-09-10T18:39:21.394Z,s8-strenge-invoer,brein-01,1008,1,500,60,104,35,13,70,9,10,2,0.008,0.6,0.0001,2,0.1,0.15,1,0.3,1,0,1,10,0.03,6,1,1,1,7,320,4,beleid,0.388,0.45,0.55,191.850515,45.842,7748,2692,996,0.110507,2,6,11,86,18,825,294,44,42,0.6,500,3,0.402667,0.037417,0.372,0.042409,218.122517,0,0,9514.192276,2626.308493,370,101502,965709544,1,0,,,1,bernoulli,,,,,
2026-09-10T18:39:35.486Z,s8-strenge-invoer,brein-01,1009,1,500,60,114,35,10,86,6,10,2,0.008,0.6,0.0001,2,0.1,0.15,1,0.3,1,0,1,10,0.03,6,1,1,1,7,320,4,beleid,0.39,0.55,0.55,184.425641,39.324,8865,2953,1106,0.108817,2,4,11,91,23,932,300,54,57,0.65,500,3,0.396667,0.036878,0.494,0.043868,227.707563,0,0,10527.140121,2883.932082,252,66665,701791796,1,0,,,1,bernoulli,,,,,
2026-09-10T18:39:49.017Z,s8-strenge-invoer,brein-01,1010,1,500,60,110,35,7,81,10,10,2,0.008,0.6,0.0001,2,0.1,0.15,1,0.3,1,0,1,10,0.03,6,1,1,1,7,320,4,beleid,0.388,0.6,0.6,186.520619,55.89,8572,2803,1423,0.106181,2,10,11,104,6,880,294,50,48,0.45,500,3,0.386667,0.036276,0.448,0.043633,216.87069,0,0,10022.14177,2739.818954,,,,1,0,,,1,bernoulli,,,,,
2026-09-10T18:40:00.996Z,s8-strenge-invoer,brein-01,1011,1,500,60,108,35,12,81,3,10,2,0.008,0.6,0.0001,2,0.1,0.15,1,0.3,1,0,1,10,0.03,6,1,1,1,7,320,4,beleid,0.54,0.8,0.7,174.325926,53.21,7896,2919,1170,0.114115,2,2,11,91,17,871,300,48,50,0.5,500,3,0.596,0.038302,0.524,0.04382,175.036913,0,0,10396.0569,2849.788064,199,49827,518004327,1,0,,,1,bernoulli,,,,,
2026-09-10T18:40:15.600Z,s8-strenge-invoer,brein-01,1012,1,500,60,106,35,4,81,9,10,2,0.008,0.6,0.0001,2,0.1,0.15,1,0.3,1,0,1,10,0.03,6,1,1,1,7,320,4,beleid,0.214,0.4,0.2,194.981308,65.796,9020,2873,1414,0.107363,2,7,11,96,10,863,300,46,45,0.4,500,3,0.166,0.028205,0.27,0.038954,229.160643,0,0,10323.85919,2813.982355,,,,1,0,,,1,bernoulli,,,,,
2026-09-10T18:40:29.216Z,s8-strenge-invoer,brein-01,1013,1,500,60,112,35,11,85,4,10,2,0.008,0.6,0.0001,2,0.1,0.15,1,0.3,1,0,1,10,0.03,6,1,1,1,7,320,4,beleid,0.426,0.8,0.7,198,44.858,8390,2968,1389,0.111165,2,4,11,104,8,880,300,52,56,0.45,500,3,0.475333,0.037688,0.568,0.043463,205.363254,0,0,10570.974883,2899.004547,404,110276,1165724826,1,0,,,1,bernoulli,,,,,
2026-09-10T18:40:41.533Z,s8-strenge-invoer,brein-01,1014,1,500,60,112,35,12,80,8,10,2,0.008,0.6,0.0001,2,0.1,0.15,1,0.3,1,0,1,10,0.03,6,1,1,1,7,320,4,beleid,0.466,0.7,0.7,182.824034,49.236,7863,2874,1058,0.11056,2,7,11,91,21,882,294,52,51,0.45,500,3,0.573333,0.037701,0.444,0.043595,200.097674,0,0,10361.330917,2811.350946,404,105380,1091877052,1,0,,,1,bernoulli,,,,,
2026-09-10T18:40:56.706Z,s8-strenge-invoer,brein-01,1015,1,500,60,116,35,4,97,3,10,2,0.008,0.6,0.0001,2,0.1,0.15,1,0.3,1,0,1,10,0.03,6,1,1,1,7,320,4,beleid,0.122,0.3,0.05,195.95082,74.762,9459,3012,1534,0.100629,2,2,11,112,4,892,300,56,58,0.15,500,3,0.048,0.015007,0.094,0.025606,252.541667,0,0,10579.34955,2940.726939,,,,1,0,,,1,bernoulli,,,,,
2026-09-10T19:51:17.859Z,s12-ang-b0,brein-01,1000,1,500,60,112,35,12,87,3,10,0,0.008,0.6,0.0001,2,0.1,0.15,1,0.3,1,0,1,10,0.03,6,1,1,0,7,320,4,beleid,0.69,1,0.7,153.631884,61.296,6647,3003,1547,0.112182,2,0,11,108,4,877,300,52,57,0.6,500,3,0.698,0.036167,0.582,0.043277,137.851958,0,0,10604.895412,2934.609864,56,13675,145021945,1,0,,,1,bernoulli,0,0,24,0.0506,0.056023
2026-09-10T19:51:29.248Z,s12-ang-b0,brein-01,1001,1,500,60,112,35,10,86,4,10,2,0.008,0.6,0.0001,2,0.1,0.15,1,0.3,1,0,1,10,0.03,6,1,1,0,7,320,4,beleid,0.64,0.8,0.75,159.4375,52.318,7035,3016,1493,0.109925,2,2,11,106,6,880,300,52,56,0.55,500,3,0.604667,0.037265,0.486,0.043854,162.961411,0,0,10601.684128,2944.339102,63,14145,149960822,1,0,,,1,bernoulli,0,0,14,0.025731,0.042913
2026-09-10T19:51:40.559Z,s12-ang-b0,brein-01,1002,1,500,60,108,35,8,83,5,10,2,0.008,0.6,0.0001,2,0.1,0.15,1,0.3,1,0,1,10,0.03,6,1,1,0,7,320,4,beleid,0.608,0.7,0.55,163.220395,53.6,7021,2944,1416,0.109555,2,4,11,104,4,883,300,48,50,0.55,500,3,0.575333,0.038434,0.488,0.043858,170.581692,0,0,10524.150989,2880.563942,120,27670,291203258,1,0,,,1,bernoulli,0,0,14,0.037032,0.050501
2026-09-10T19:51:51.826Z,s12-ang-b0,brein-01,1003,1,500,60,106,35,5,81,10,10,0,0.008,0.6,0.0001,2,0.1,0.15,1,0.3,1,0,1,10,0.03,6,1,1,0,7,320,4,beleid,0.604,1,0.65,160.970199,62.134,6985,2905,1245,0.10801,2,7,11,97,9,907,300,46,52,0.55,500,3,0.625333,0.037689,0.488,0.043858,161.977612,0,0,10438.868656,2842.92235,64,15214,158816948,1,0,,,1,bernoulli,0,0,18,0.045534,0.043741
2026-09-10T19:52:03.149Z,s12-ang-b0,brein-01,1004,1,500,60,108,35,9,85,2,10,2,0.008,0.6,0.0001,2,0.1,0.15,1,0.3,1,0,1,10,0.03,6,1,1,0,7,320,4,beleid,0.614,1,0.65,168.501629,62.382,7175,2994,1153,0.108419,2,2,11,88,20,793,300,48,48,0.6,500,3,0.644667,0.037382,0.458,0.043716,158.37332,0,0,10487.37954,2918.041692,71,16843,176638934,1,0,,,1,bernoulli,0,0,15,0.034095,0.034553
2026-09-10T19:52:14.466Z,s12-ang-b0,brein-01,1005,1,500,60,112,35,12,78,10,10,2,0.008,0.6,0.0001,2,0.1,0.15,1,0.3,1,0,1,10,0.03,6,1,1,0,7,320,4,beleid,0.612,0.95,0.8,156.879085,48.144,7090,3003,1434,0.108859,2,8,11,106,6,913,300,52,52,0.65,500,3,0.687333,0.034976,0.554,0.043614,160.373424,0,0,10643.489558,2930.671262,73,15914,169380493,1,0,,,1,bernoulli,0,0,7,0.087386,0.103653
2026-09-10T19:52:25.675Z,s12-ang-b0,brein-01,1006,1,500,60,108,35,6,88,2,10,2,0.008,0.6,0.0001,2,0.1,0.15,1,0.3,1,0,1,10,0.03,6,1,1,0,7,320,4,beleid,0.622,0.8,0.7,170.045016,60.592,7097,2940,1532,0.110057,2,0,11,105,3,870,300,48,47,0.5,500,3,0.67,0.035986,0.472,0.043802,163.333333,0,0,10436.367277,2868.4692,120,28934,301965851,1,0,,,1,bernoulli,0,0,39,-0.001484,-0.025845
2026-09-10T19:52:36.249Z,s12-ang-b0,brein-01,1007,1,500,60,116,35,11,90,3,10,2,0.008,0.6,0.0001,2,0.1,0.15,1,0.3,1,0,1,10,0.03,6,1,1,0,7,320,4,beleid,0.7,0.95,0.6,145.057143,61.138,6605,3157,1711,0.110826,2,3,11,115,1,806,300,56,59,0.55,500,3,0.685333,0.036116,0.592,0.043122,135.087549,0,0,11046.629321,3082.469647,40,9157,101153985,1,0,,,1,bernoulli,0,0,39,0.03454,0.021462
2026-09-10T19:52:46.808Z,s12-ang-b0,brein-01,1008,1,500,60,116,35,13,84,9,10,0,0.008,0.6,0.0001,2,0.1,0.15,1,0.3,1,0,1,10,0.03,6,1,1,0,7,320,4,beleid,0.672,0.9,0.75,146.28869,63.842,6684,3084,1570,0.109656,2,8,11,115,1,929,300,56,56,0.6,500,3,0.712,0.034624,0.624,0.0425,138.565543,0,0,10856.078656,3004.574123,71,15207,165088388,1,0,,,1,bernoulli,0,0,50,0.048874,0.009559
2026-09-10T19:52:58.502Z,s12-ang-b0,brein-01,1009,1,500,60,114,35,10,86,6,10,2,0.008,0.6,0.0001,2,0.1,0.15,1,0.3,1,0,1,10,0.03,6,1,1,0,7,320,4,beleid,0.598,0.8,0.65,168.307692,48.956,7261,3018,1132,0.109703,2,4,11,99,15,900,300,54,57,0.5,500,3,0.608,0.036914,0.516,0.043848,176.953947,0,0,10631.97514,2943.334592,74,16875,179414580,1,0,,,1,bernoulli,0,0,5,0.060019,0.079494
2026-09-10T19:53:08.895Z,s12-ang-b0,brein-01,1010,1,500,60,108,35,7,79,10,10,2,0.008,0.6,0.0001,2,0.1,0.15,1,0.3,1,0,1,10,0.03,6,1,1,0,7,320,4,beleid,0.626,0.95,0.75,157.527157,66.586,6630,2910,1426,0.111697,2,4,11,98,10,893,300,48,46,0.65,500,3,0.717333,0.03501,0.638,0.042167,144.642193,0,0,10298.563594,2837.321911,117,27113,279224955,1,0,,,1,bernoulli,0,0,33,0.066546,0.038014
2026-09-10T19:53:20.284Z,s12-ang-b0,brein-01,1011,1,500,60,112,35,12,85,3,10,2,0.008,0.6,0.0001,2,0.1,0.15,1,0.3,1,0,1,10,0.03,6,1,1,0,7,320,4,beleid,0.632,0.85,0.6,164.943038,61.038,7085,3036,1690,0.11078,2,3,11,112,0,892,300,52,54,0.45,500,3,0.644667,0.036408,0.526,0.043811,162.191313,0,0,10511.797697,2954.83087,115,27000,283818538,1,0,,,1,bernoulli,0,0,45,0.062809,0.033271
2026-09-10T19:53:29.223Z,s12-ang-vast-b0,brein-01,1000,1,500,60,60,35,12,40,3,5,0,0.008,0.6,0.0001,2,0.1,0.15,1,0.3,1,0,0,10,0.03,6,0,0,0,7,320,4,beleid,0.686,0.95,0.8,149.026239,62.492,5695,2639,1281,0.10566,2,2,6,59,1,0,0,0,0,0.7,500,3,0.684667,0.036706,0.528,0.043802,137.093476,0,0,10569.01847,2639,63,14508,153335320,1,0,,,1,bernoulli,0,0,14,0.025669,0.056103
2026-09-10T19:53:39.050Z,s12-ang-vast-b0,brein-01,1001,1,500,60,60,35,10,44,4,2,0,0.008,0.6,0.0001,2,0.1,0.15,1,0.3,1,0,0,10,0.03,6,0,0,0,7,320,4,beleid,0.656,0.9,0.8,152.469512,62.416,6239,2652,1270,0.102155,2,3,3,59,1,0,0,0,0,0.45,500,3,0.664667,0.035939,0.428,0.043414,155.91675,0,0,10620.622561,2652,48,10953,116327679,1,0,,,1,bernoulli,0,0,9,0.010081,0.028319
2026-09-10T19:53:49.333Z,s12-ang-vast-b0,brein-01,1002,1,500,60,60,35,8,41,5,6,0,0.008,0.6,0.0001,2,0.1,0.15,1,0.3,1,0,0,10,0.03,6,0,0,0,7,320,4,beleid,0.626,0.65,0.75,161.552716,56.534,6573,2659,1159,0.10306,2,4,7,59,1,0,0,0,0,0.45,500,3,0.651333,0.036808,0.444,0.043595,159.321392,0,0,10648.041918,2659,56,13751,146421224,1,0,,,1,bernoulli,0,0,14,0.013834,0.015587
2026-09-10T19:54:01.071Z,s12-ang-vast-b0,brein-01,1003,1,500,60,60,35,5,42,10,3,0,0.008,0.6,0.0001,2,0.1,0.15,1,0.3,1,0,0,10,0.03,6,0,0,0,7,320,4,beleid,0.62,1,0.7,156.058065,65.902,6984,2677,1258,0.098148,2,10,4,60,0,0,0,0,0,0.65,500,3,0.646667,0.036907,0.502,0.04387,150.337113,0,0,10720.259796,2677,64,14507,155518809,1,0,,,1,bernoulli,0,0,9,0.017295,0.048989
2026-09-10T19:54:10.520Z,s12-ang-vast-b0,brein-01,1004,1,500,60,60,35,9,41,2,8,0,0.008,0.6,0.0001,2,0.1,0.15,1,0.3,1,0,0,10,0.03,6,0,0,0,7,320,4,beleid,0.63,1,0.6,157.555556,61.928,5876,2621,1132,0.104998,2,2,9,60,0,0,0,0,0,0.5,500,3,0.669333,0.036855,0.404,0.043055,148.224104,0,0,10496.041716,2621,72,17135,179849675,1,0,,,1,bernoulli,0,0,15,0.024149,0.038784
2026-09-10T19:54:20.193Z,s12-ang-vast-b0,brein-01,1005,1,500,60,60,35,12,33,10,5,0,0.008,0.6,0.0001,2,0.1,0.15,1,0.3,1,0,0,10,0.03,6,0,0,0,7,320,4,beleid,0.648,1,0.8,155.395062,54.772,6271,2675,1357,0.102366,2,8,6,58,2,0,0,0,0,0.65,500,3,0.703333,0.034679,0.492,0.043865,154.228436,0,0,10712.538906,2675,49,11258,120601763,1,0,,,1,bernoulli,0,0,12,0.065692,0.078296
2026-09-10T19:54:29.927Z,s12-ang-vast-b0,brein-01,1006,1,500,60,60,35,6,43,2,9,0,0.008,0.6,0.0001,2,0.1,0.15,1,0.3,1,0,0,10,0.03,6,0,0,0,7,320,4,beleid,0.644,0.9,0.7,162.838509,58.684,6412,2645,1238,0.103472,2,1,10,59,1,0,0,0,0,0.6,500,3,0.682,0.036435,0.572,0.043414,167.044966,0,0,10592.089328,2645,75,17023,180309137,1,0,,,1,bernoulli,0,0,25,-0.002291,0.00134
2026-09-10T19:54:38.214Z,s12-ang-vast-b0,brein-01,1007,1,500,60,60,35,11,41,3,5,0,0.008,0.6,0.0001,2,0.1,0.15,1,0.3,1,0,0,10,0.03,6,0,0,0,7,320,4,beleid,0.71,0.85,0.75,135.557746,65.162,5049,2650,1445,0.109476,2,2,6,59,1,0,0,0,0,0.4,500,3,0.705333,0.035707,0.524,0.04382,123.958412,0,0,10614.017752,2650,40,9165,97277473,1,0,,,1,bernoulli,0,0,32,0.015862,0.007549
2026-09-10T19:54:47.255Z,s12-ang-vast-b0,brein-01,1008,1,500,60,60,35,13,31,9,7,0,0.008,0.6,0.0001,2,0.1,0.15,1,0.3,1,0,0,10,0.03,6,0,0,0,7,320,4,beleid,0.69,0.9,0.75,145.631884,66.51,5738,2702,1292,0.10259,2,8,8,59,1,0,0,0,0,0.55,500,3,0.710667,0.036089,0.56,0.043554,143.065666,0,0,10821.531244,2702,47,10656,115314237,1,0,,,1,bernoulli,0,0,24,0.048318,0.037636
2026-09-10T19:54:56.666Z,s12-ang-vast-b0,brein-01,1009,1,500,60,60,35,10,39,6,5,0,0.008,0.6,0.0001,2,0.1,0.15,1,0.3,1,0,0,10,0.03,6,0,0,0,7,320,4,beleid,0.644,1,0.75,160.208075,56.97,6040,2641,1300,0.103487,2,5,6,59,1,0,0,0,0,0.55,500,3,0.664,0.035193,0.54,0.04373,161.238956,0,0,10576.165237,2641,58,14293,151165130,1,0,,,1,bernoulli,0,0,13,0.072392,0.085672
2026-09-10T19:55:06.141Z,s12-ang-vast-b0,brein-01,1010,1,500,60,60,35,7,33,10,10,0,0.008,0.6,0.0001,2,0.1,0.15,1,0.3,1,0,0,10,0.03,6,0,0,0,7,320,4,beleid,0.626,0.9,0.75,154.338658,62.69,6141,2639,1225,0.102657,2,6,11,56,4,0,0,0,0,0.5,500,3,0.669333,0.036669,0.478,0.043828,154.646414,0,0,10568.200873,2639,61,14579,154073801,1,0,,,1,bernoulli,0,0,15,0.038697,0.035871
2026-09-10T19:55:15.742Z,s12-ang-vast-b0,brein-01,1011,1,500,60,60,35,12,39,3,6,0,0.008,0.6,0.0001,2,0.1,0.15,1,0.3,1,0,0,10,0.03,6,0,0,0,7,320,4,beleid,0.602,0.85,0.75,163.186047,63.218,6203,2688,1485,0.101783,2,2,7,59,1,0,0,0,0,0.65,500,3,0.651333,0.03601,0.554,0.043614,166.215967,0,0,10763.914999,2688,71,17717,190704282,1,0,,,1,bernoulli,0,0,14,0.033207,0.030682
2026-09-10T19:55:19.176Z,s12-mlp-16-bp-b0,brein-01,1000,1,500,16,16,35,0,16,0,0,0,0.016,0.6,0.0001,2,0.1,0.15,2,0.3,1,0,0,10,0.03,6,0,0,0,7,320,4,beleid,0.72,1,0.7,102.344444,83.332,1358,320,182,0.208351,2,0,0,16,0,0,0,0,0,0.4,500,3,0.658667,0.038618,0.4,0.042984,97.053644,1,0,1601.959728,640,37,7686,12312662,1,0,,,1,bernoulli,0,0,0,-0.014333,0.080255
2026-09-10T19:55:22.500Z,s12-mlp-16-bp-b0,brein-01,1001,1,500,16,16,35,0,16,0,0,0,0.016,0.6,0.0001,2,0.1,0.15,2,0.3,1,0,0,10,0.03,6,0,0,0,7,320,4,beleid,0.742,0.95,0.75,104.086253,82.454,1339,320,182,0.207474,2,0,0,16,0,0,0,0,0,0.55,500,3,0.663333,0.038245,0.404,0.043055,100.586935,1,0,1602.002603,640,33,6481,10382579,1,0,,,1,bernoulli,0,0,0,-0.01297,0.083312
2026-09-10T19:55:25.808Z,s12-mlp-16-bp-b0,brein-01,1002,1,500,16,16,35,0,16,0,0,0,0.016,0.6,0.0001,2,0.1,0.15,2,0.3,1,0,0,10,0.03,6,0,0,0,7,320,4,beleid,0.71,0.9,0.8,99.183099,84.346,1303,320,195,0.214913,2,0,0,16,0,0,0,0,0,0.35,500,3,0.667333,0.038558,0.386,0.042715,96.410589,1,0,1601.960544,640,41,9125,14617890,1,0,,,1,bernoulli,0,0,0,-0.054285,0.053338
2026-09-10T19:55:29.062Z,s12-mlp-16-bp-b0,brein-01,1003,1,500,16,16,35,0,16,0,0,0,0.016,0.6,0.0001,2,0.1,0.15,2,0.3,1,0,0,10,0.03,6,0,0,0,7,320,4,beleid,0.708,0.95,0.7,102.409605,84.888,1315,320,175,0.20504,2,0,0,16,0,0,0,0,0,0.45,500,3,0.672667,0.037928,0.42,0.043306,99.861249,1,0,1601.928338,640,37,7682,12306013,1,0,,,1,bernoulli,0,0,0,-0.056879,0.056885
2026-09-10T19:55:32.363Z,s12-mlp-16-bp-b0,brein-01,1004,1,500,16,16,35,0,16,0,0,0,0.016,0.6,0.0001,2,0.1,0.15,2,0.3,1,0,0,10,0.03,6,0,0,0,7,320,4,beleid,0.732,1,0.7,103.60929,80.712,1318,320,196,0.204143,2,0,0,16,0,0,0,0,0,0.5,500,3,0.672,0.03822,0.408,0.043122,97.249008,1,0,1601.980174,640,39,7900,12655643,1,0,,,1,bernoulli,0,0,0,-0.046369,0.064464
2026-09-10T19:55:35.576Z,s12-mlp-16-bp-b0,brein-01,1005,1,500,16,16,35,0,16,0,0,0,0.016,0.6,0.0001,2,0.1,0.15,2,0.3,1,0,0,10,0.03,6,0,0,0,7,320,4,beleid,0.728,0.75,0.8,100.252747,82.39,1248,320,230,0.219635,2,0,0,16,0,0,0,0,0,0.4,500,3,0.653333,0.038518,0.418,0.043277,101.265306,1,0,1601.9997,640,40,8280,13264558,1,0,,,1,bernoulli,0,0,0,-0.016913,0.080086
2026-09-10T19:55:38.867Z,s12-mlp-16-bp-b0,brein-01,1006,1,500,16,16,35,0,16,0,0,0,0.016,0.6,0.0001,2,0.1,0.15,2,0.3,1,0,0,10,0.03,6,0,0,0,7,320,4,beleid,0.706,1,0.6,100.988669,87.368,1328,320,203,0.212163,2,0,0,16,0,0,0,0,0,0.5,500,3,0.660667,0.038554,0.43,0.043439,97.124117,1,0,1601.934961,640,41,8154,13062178,1,0,,,1,bernoulli,0,0,0,-0.026603,0.075924
2026-09-10T19:55:42.418Z,s12-mlp-16-bp-b0,brein-01,1007,1,500,16,16,35,0,16,0,0,0,0.016,0.6,0.0001,2,0.1,0.15,2,0.3,1,0,0,10,0.03,6,0,0,0,7,320,4,beleid,0.748,0.85,0.7,101.893048,78.718,1390,320,193,0.216985,2,0,0,16,0,0,0,0,0,0.4,500,3,0.665333,0.038313,0.38,0.042589,97.271543,1,0,1602.040088,640,37,7841,12561596,1,0,,,1,bernoulli,0,0,0,-0.024352,0.069855
2026-09-10T19:55:45.718Z,s12-mlp-16-bp-b0,brein-01,1008,1,500,16,16,35,0,16,0,0,0,0.016,0.6,0.0001,2,0.1,0.15,2,0.3,1,0,0,10,0.03,6,0,0,0,7,320,4,beleid,0.714,0.85,0.75,106.338936,85.196,1439,320,211,0.21292,2,0,0,16,0,0,0,0,0,0.45,500,3,0.694667,0.038054,0.448,0.043633,99.057582,1,0,1601.911064,640,38,8132,13026741,1,0,,,1,bernoulli,0,0,0,-0.03571,0.074769
2026-09-10T19:55:48.949Z,s12-mlp-16-bp-b0,brein-01,1009,1,500,16,16,35,0,16,0,0,0,0.016,0.6,0.0001,2,0.1,0.15,2,0.3,1,0,0,10,0.03,6,0,0,0,7,320,4,beleid,0.71,1,0.8,99.174648,86.396,1299,320,190,0.211941,2,0,0,16,0,0,0,0,0,0.4,500,3,0.667333,0.038735,0.426,0.043388,96.396603,1,0,1601.960616,640,36,7314,11716740,1,0,,,1,bernoulli,0,0,0,-0.037995,0.069544
2026-09-10T19:55:52.389Z,s12-mlp-16-bp-b0,brein-01,1010,1,500,16,16,35,0,16,0,0,0,0.016,0.6,0.0001,2,0.1,0.15,2,0.3,1,0,0,10,0.03,6,0,0,0,7,320,4,beleid,0.708,0.95,0.75,102.324859,85.248,1389,320,191,0.202708,2,0,0,16,0,0,0,0,0,0.5,500,3,0.669333,0.038668,0.458,0.043716,96.193227,1,0,1601.929036,640,37,7528,12059322,1,0,,,1,bernoulli,0,0,0,-0.034636,0.064229
2026-09-10T19:55:55.600Z,s12-mlp-16-bp-b0,brein-01,1011,1,500,16,16,35,0,16,0,0,0,0.016,0.6,0.0001,2,0.1,0.15,2,0.3,1,0,0,10,0.03,6,0,0,0,7,320,4,beleid,0.742,0.8,0.85,101.474394,79.57,1268,320,205,0.214134,2,0,0,16,0,0,0,0,0,0.45,500,3,0.662667,0.038489,0.402,0.04302,97.595573,1,0,1602.02719,640,38,7754,12422119,1,0,,,1,bernoulli,0,0,0,-0.025496,0.078768
